Date,ConvenienceYield_EA,ConvenienceYield_EA_APR,ConvenienceYield_US,ConvenienceYield_US_APR
1998-12-31,0.19640267594879457,0.7856107037951783,0.20345800487470678,0.8138320194988271
1999-03-31,0.11105928985681969,0.44423715942727876,0.1791195585050078,0.7164782340200312
1999-06-30,0.0810845628926437,0.3243382515705748,0.2603220878506593,1.0412883514026372
1999-09-30,0.14609388168145762,0.5843755267258305,0.20290128466060484,0.8116051386424193
1999-12-31,0.1295125816888304,0.5180503267553216,0.1957149226526116,0.7828596906104464
2000-03-31,0.22249835138659657,0.8899934055463863,0.11120180468483823,0.4448072187393529
2000-06-30,0.2783391937237235,1.113356774894894,0.1920127623124311,0.7680510492497244
2000-09-30,0.3652656575642603,1.4610626302570413,0.18384727643844861,0.7353891057537945
2000-12-31,0.35408275834087927,1.416331033363517,0.2066045639519861,0.8264182558079444
2001-03-31,0.3678099922187168,1.4712399688748672,0.3820682819399237,1.5282731277596948
2001-06-30,0.35970286834155146,1.4388114733662059,0.33159902766440386,1.3263961106576154
2001-09-30,0.3190038628669634,1.2760154514678537,0.34522884200553733,1.3809153680221493
2001-12-31,0.22137710290345025,0.885508411613801,0.3430888146468005,1.372355258587202
2002-03-31,0.0816611010827365,0.326644404330946,0.20735574285267308,0.8294229714106923
2002-06-30,0.026517280894095885,0.10606912357638354,0.017245057736085395,0.06898023094434158
2002-09-30,0.03109228854300728,0.12436915417202912,-0.050254020874489075,-0.2010160834979563
2002-12-31,0.01947928464596833,0.07791713858387332,-0.09943299610237995,-0.3977319844095198
2003-03-31,0.05052247489986095,0.2020898995994438,-0.21768147596466242,-0.8707259038586497
2003-06-30,0.06677890525021027,0.2671156210008411,-0.08604520569449853,-0.3441808227779941
2003-09-30,-0.004921570836306539,-0.019686283345226156,-0.07593658162871696,-0.3037463265148678
2003-12-31,-0.006773228565412938,-0.02709291426165175,-0.16321770271487063,-0.6528708108594825
2004-03-31,0.023029183137347975,0.0921167325493919,-0.12346008681008655,-0.4938403472403462
2004-06-30,0.004104060382993047,0.016416241531972187,-0.10373628167511839,-0.41494512670047357
2004-09-30,-0.0041914728691329894,-0.016765891476531958,-0.08251527078556585,-0.3300610831422634
2004-12-31,-0.02663143334516621,-0.10652573338066484,-0.1638834599421931,-0.6555338397687724
2005-03-31,0.042347916838971295,0.16939166735588518,-0.14319550687947105,-0.5727820275178842
2005-06-30,0.04058241640663929,0.16232966562655715,-0.18508767450310923,-0.7403506980124369
2005-09-30,0.09093144831868816,0.36372579327475263,-0.05600538791238454,-0.22402155164953816
2005-12-31,0.07907621885354074,0.31630487541416297,0.022712600048923837,0.09085040019569535
2006-03-31,0.09305413925672631,0.37221655702690526,-0.04064658399365003,-0.16258633597460012
2006-06-30,0.19678965405457408,0.7871586162182963,0.10513725458233926,0.42054901832935704
2006-09-30,0.22167918279739163,0.8867167311895665,0.15352121078492406,0.6140848431396962
2006-12-31,0.25138972091774164,1.0055588836709666,0.09371254626671405,0.3748501850668562
2007-03-31,0.306960192846406,1.227840771385624,0.2312261834032577,0.9249047336130308
2007-06-30,0.30134465828094337,1.2053786331237735,0.18810434059731698,0.7524173623892679
2007-09-30,0.43873960889543917,1.7549584355817567,0.25816029281417074,1.032641171256683
2007-12-31,0.3993166072464988,1.5972664289859952,0.27739707172407574,1.109588286896303
2008-03-31,0.48014975436566343,1.9205990174626537,0.26829129330689483,1.0731651732275793
2008-06-30,0.40560956213966903,1.6224382485586761,0.2402005679377352,0.9608022717509408
2008-09-30,0.4176198114343505,1.670479245737402,0.23982678245165256,0.9593071298066103
2008-12-31,0.37804073413199835,1.5121629365279934,0.2285931574626016,0.9143726298504063
2009-03-31,0.02602172910844039,0.10408691643376156,0.018609851358616064,0.07443940543446426
2009-06-30,-0.24027563029088334,-0.9611025211635333,-0.03537173273328112,-0.14148693093312448
2009-09-30,-0.23631030633413846,-0.9452412253365539,-0.23236197645118736,-0.9294479058047495
2009-12-31,-0.27570751761888285,-1.1028300704755314,-0.5767611833758397,-2.307044733503359
2010-03-31,-0.19693376979934862,-0.7877350791973945,-0.4949490126936377,-1.979796050774551
2010-06-30,-0.13559966766693043,-0.5423986706677217,-0.41860185956149804,-1.6744074382459921
2010-09-30,-0.1815080572882235,-0.726032229152894,-0.254917940187182,-1.019671760748728
2010-12-31,-0.19714442662539156,-0.7885777065015662,-0.30557127356437946,-1.2222850942575179
2011-03-31,-0.08100408942790947,-0.3240163577116379,-0.262355730548854,-1.049422922195416
2011-06-30,-0.08861651349353454,-0.35446605397413816,-0.2167236270318944,-0.8668945081275776
2011-09-30,-0.060651363521456295,-0.24260545408582518,-0.20142240131085043,-0.8056896052434017
2011-12-31,-0.17225041508403205,-0.6890016603361282,-0.19048073579753028,-0.7619229431901211
2012-03-31,-0.26207789720993385,-1.0483115888397354,-0.16637095367804808,-0.6654838147121923
2012-06-30,-0.28778257225389975,-1.151130289015599,-0.17161614479512788,-0.6864645791805115
2012-09-30,-0.37016989659629784,-1.4806795863851914,-0.18263156511909648,-0.7305262604763859
2012-12-31,-0.4142768426447337,-1.6571073705789348,-0.143887153840268,-0.575548615361072
2013-03-31,-0.403590202268601,-1.614360809074404,-0.09662700584658082,-0.3865080233863233
2013-06-30,-0.4734049137813906,-1.8936196551255624,-0.15428556032112026,-0.617142241284481
2013-09-30,-0.45083730271013256,-1.8033492108405302,-0.1824818277678361,-0.7299273110713445
2013-12-31,-0.4186139136671219,-1.6744556546684877,-0.1225332526401311,-0.4901330105605244
2014-03-31,-0.35328315530401155,-1.4131326212160462,-0.11212562790914571,-0.44850251163658283
2014-06-30,-0.44640777138639204,-1.7856310855455682,-0.15103534138423552,-0.6041413655369421
2014-09-30,-0.3258290255802597,-1.303316102321039,-0.17423638443518324,-0.696945537740733
2014-12-31,-0.393112963812475,-1.5724518552499,-0.18717991131213105,-0.7487196452485242
2015-03-31,-0.3261578985951614,-1.3046315943806457,-0.19892246550553572,-0.7956898620221429
2015-06-30,-0.42268463660863753,-1.6907385464345501,-0.13155870833268252,-0.5262348333307301
2015-09-30,-0.32529947835968576,-1.301197913438743,-0.12389593066760907,-0.49558372267043627
2015-12-31,-0.41882502512474573,-1.675300100498983,-0.08329282848657221,-0.33317131394628885
2016-03-31,-0.43949088135999914,-1.7579635254399966,-0.12715150014873644,-0.5086060005949458
2016-06-30,-0.36939523363018834,-1.4775809345207533,-0.13634830758775884,-0.5453932303510354
2016-09-30,-0.34778098093199017,-1.3911239237279607,-0.13434262438064487,-0.5373704975225795
2016-12-31,-0.3579240406847512,-1.4316961627390048,-0.17554101920081694,-0.7021640768032678
2017-03-31,-0.30473798918299694,-1.2189519567319878,-0.1140373182387355,-0.456149272954942
2017-06-30,-0.29853713014458366,-1.1941485205783346,-0.1386591374659333,-0.5546365498637332
2017-09-30,-0.2903733065590715,-1.161493226236286,-0.08916530176548482,-0.35666120706193927
2017-12-31,-0.2901478516956914,-1.1605914067827656,-0.11680814761475354,-0.46723259045901416
2018-03-31,-0.29705722001674695,-1.1882288800669878,-0.059428241130289335,-0.23771296452115734
2018-06-30,-0.2770915452350344,-1.1083661809401375,-0.06364336803603919,-0.25457347214415676
2018-09-30,-0.21548943103733303,-0.8619577241493321,-0.07032131147969231,-0.28128524591876924
2018-12-31,-0.26423047346251377,-1.056921893850055,-0.0012431264429890246,-0.004972505771956098
2019-03-31,-0.24430180852737873,-0.9772072341095149,0.026649526917961713,0.10659810767184685
2019-06-30,-0.19262422783549077,-0.7704969113419631,-0.009153179480875781,-0.036612717923503124
2019-09-30,-0.17487586723702112,-0.6995034689480845,0.001421759964544772,0.005687039858179088
2019-12-31,-0.11554236954595813,-0.4621694781838325,0.007991997693901555,0.03196799077560622
2020-03-31,-0.13064380661928626,-0.522575226477145,-0.027247286914163307,-0.10898914765665323
2020-06-30,-0.3450513060870435,-1.380205224348174,0.02976954094874127,0.11907816379496508
2020-09-30,-0.5604582059523413,-2.241832823809365,0.07189798603227024,0.28759194412908096
2020-12-31,-0.6786172407320176,-2.7144689629280703,0.06915382588025623,0.2766153035210249
2021-03-31,-0.9671291044521799,-3.8685164178087197,-0.27556326070001746,-1.1022530428000699
2021-06-30,-0.8921653418119952,-3.568661367247981,-0.3656762318563017,-1.4627049274252069
2021-09-30,-0.32383252884790054,-1.2953301153916021,-0.43128857082947886,-1.7251542833179154
2021-12-31,-0.2139503805488443,-0.8558015221953772,-0.2983746910137017,-1.1934987640548067
2022-03-31,-0.41341541335268717,-1.6536616534107487,-0.27280425010935666,-1.0912170004374266
2022-06-30,-0.3168980433865189,-1.2675921735460756,-0.14495194340746678,-0.5798077736298671
2022-09-30,-0.2627801656172805,-1.051120662469122,-0.31840444348500563,-1.2736177739400225
2022-12-31,-0.1617142763291517,-0.6468571053166068,-0.2188902332483647,-0.8755609329934588
2023-03-31,-0.10627154172714892,-0.4250861669085957,-0.15996803515575664,-0.6398721406230266
2023-06-30,0.034246622594202594,0.13698649037681038,-0.12956720692726356,-0.5182688277090542
2023-09-30,0.09918516555226053,0.39674066220904214,0.01194881118421609,0.04779524473686436
2023-12-31,0.13846635852624456,0.5538654341049782,0.02106613836457219,0.08426455345828876
2024-03-31,0.038026636844639194,0.15210654737855678,0.15706161341453442,0.6282464536581377
2024-06-30,0.15472376951775615,0.6188950780710246,0.14232953796318776,0.569318151852751
2024-09-30,0.06827743818568714,0.27310975274274857,0.12220018626381468,0.4888007450552587
2024-12-31,,,0.10860395226738007,0.43441580906952026
2025-03-31,,,0.06017876224286903,0.2407150489714761
2025-06-30,,,0.06390409830725452,0.2556163932290181
