Date,ConvenienceYield_EA,ConvenienceYield_EA_APR,ConvenienceYield_US,ConvenienceYield_US_APR
2007-12-31,0.3993166072464601,1.5972664289858405,0.2773970717240776,1.1095882868963105
2008-03-31,0.48014975436563234,1.9205990174625294,0.26829129330689705,1.0731651732275882
2008-06-30,0.40560956213964394,1.6224382485585758,0.2402005679377366,0.9608022717509463
2008-09-30,0.4176198114343381,1.6704792457373523,0.239826782451654,0.959307129806616
2008-12-31,0.3780407341319837,1.5121629365279348,0.22859315746260273,0.9143726298504109
2009-03-31,0.02602172910844315,0.1040869164337726,0.018609851358616467,0.07443940543446587
2009-06-30,-0.2402756302908174,-0.9611025211632696,-0.03537173273328126,-0.14148693093312503
2009-09-30,-0.23631030633407477,-0.9452412253362991,-0.23236197645118767,-0.9294479058047507
2009-12-31,-0.27570751761883694,-1.1028300704753478,-0.5767611833758404,-2.3070447335033615
2010-03-31,-0.1969337697993338,-0.7877350791973352,-0.49494901269363967,-1.9797960507745587
2010-06-30,-0.13559966766693413,-0.5423986706677365,-0.4186018595615022,-1.6744074382460088
2010-09-30,-0.18150805728823685,-0.7260322291529474,-0.25491794018718705,-1.0196717607487482
2010-12-31,-0.19714442662540196,-0.7885777065016079,-0.3055712735643844,-1.2222850942575376
2011-03-31,-0.08100408942792647,-0.3240163577117059,-0.26235573054885913,-1.0494229221954365
2011-06-30,-0.08861651349355748,-0.3544660539742299,-0.2167236270319,-0.8668945081276
2011-09-30,-0.06065136352148176,-0.24260545408592704,-0.2014224013108545,-0.805689605243418
2011-12-31,-0.172250415084058,-0.689001660336232,-0.19048073579753522,-0.7619229431901409
2012-03-31,-0.2620778972099472,-1.0483115888397887,-0.16637095367805202,-0.6654838147122081
2012-06-30,-0.28778257225390513,-1.1511302890156205,-0.1716161447951332,-0.6864645791805328
2012-09-30,-0.3701698965963099,-1.4806795863852396,-0.1826315651191008,-0.7305262604764032
2012-12-31,-0.4142768426447483,-1.6571073705789932,-0.14388715384027137,-0.5755486153610855
2013-03-31,-0.4035902022686211,-1.6143608090744843,-0.09662700584658342,-0.38650802338633367
2013-06-30,-0.47340491378142036,-1.8936196551256814,-0.15428556032112253,-0.6171422412844901
2013-09-30,-0.45083730271017003,-1.8033492108406801,-0.1824818277678383,-0.7299273110713532
2013-12-31,-0.41861391366716083,-1.6744556546686433,-0.12253325264013341,-0.49013301056053366
2014-03-31,-0.35328315530405147,-1.4131326212162059,-0.11212562790914818,-0.4485025116365927
2014-06-30,-0.44640777138643944,-1.7856310855457578,-0.15103534138423755,-0.6041413655369502
2014-09-30,-0.3258290255803121,-1.3033161023212485,-0.1742363844351852,-0.6969455377407408
2014-12-31,-0.3931129638125338,-1.5724518552501352,-0.1871799113121324,-0.7487196452485296
2015-03-31,-0.32615789859521604,-1.3046315943808642,-0.1989224655055369,-0.7956898620221476
2015-06-30,-0.42268463660869393,-1.6907385464347757,-0.13155870833268393,-0.5262348333307357
2015-09-30,-0.32529947835974427,-1.301197913438977,-0.12389593066760954,-0.49558372267043815
2015-12-31,-0.41882502512479963,-1.6753001004991985,-0.08329282848657238,-0.3331713139462895
2016-03-31,-0.43949088136005804,-1.7579635254402322,-0.12715150014873636,-0.5086060005949454
2016-06-30,-0.36939523363024057,-1.4775809345209623,-0.13634830758775898,-0.5453932303510359
2016-09-30,-0.3477809809320401,-1.3911239237281603,-0.13434262438064534,-0.5373704975225814
2016-12-31,-0.35792404068480893,-1.4316961627392357,-0.17554101920081724,-0.702164076803269
2017-03-31,-0.30473798918305633,-1.2189519567322253,-0.11403731823873602,-0.45614927295494406
2017-06-30,-0.2985371301446465,-1.194148520578586,-0.13865913746593395,-0.5546365498637358
2017-09-30,-0.29037330655913773,-1.161493226236551,-0.08916530176548541,-0.35666120706194165
2017-12-31,-0.2901478516957574,-1.1605914067830296,-0.11680814761475386,-0.46723259045901544
2018-03-31,-0.29705722001681956,-1.1882288800672782,-0.05942824113028966,-0.23771296452115864
2018-06-30,-0.27709154523511004,-1.1083661809404401,-0.06364336803603965,-0.2545734721441586
2018-09-30,-0.21548943103740398,-0.8619577241496159,-0.07032131147969228,-0.28128524591876913
2018-12-31,-0.26423047346258577,-1.056921893850343,-0.0012431264429892792,-0.004972505771957117
2019-03-31,-0.24430180852744682,-0.9772072341097873,0.026649526917961613,0.10659810767184645
2019-06-30,-0.19262422783555547,-0.7704969113422219,-0.009153179480875556,-0.03661271792350222
2019-09-30,-0.17487586723708862,-0.6995034689483545,0.0014217599645450617,0.005687039858180247
2019-12-31,-0.1155423695460244,-0.4621694781840976,0.007991997693901527,0.03196799077560611
2020-03-31,-0.13064380661936287,-0.5225752264774515,-0.027247286914163157,-0.10898914765665263
2020-06-30,-0.34505130608711754,-1.3802052243484701,0.02976954094874123,0.11907816379496491
2020-09-30,-0.5604582059524137,-2.2418328238096548,0.07189798603227052,0.28759194412908207
2020-12-31,-0.6786172407320836,-2.7144689629283345,0.06915382588025676,0.27661530352102703
2021-03-31,-0.9671291044522552,-3.868516417809021,-0.27556326070001735,-1.1022530428000694
2021-06-30,-0.8921653418120743,-3.568661367248297,-0.36567623185630266,-1.4627049274252106
2021-09-30,-0.323832528847982,-1.295330115391928,-0.4312885708294802,-1.7251542833179208
2021-12-31,-0.21395038054892784,-0.8558015221957114,-0.29837469101370373,-1.193498764054815
2022-03-31,-0.41341541335277376,-1.653661653411095,-0.2728042501093573,-1.0912170004374293
2022-06-30,-0.31689804338660293,-1.2675921735464117,-0.14495194340746745,-0.5798077736298698
2022-09-30,-0.2627801656173596,-1.0511206624694385,-0.3184044434850075,-1.27361777394003
2022-12-31,-0.1617142763292247,-0.6468571053168988,-0.21889023324836704,-0.8755609329934682
2023-03-31,-0.10627154172721409,-0.42508616690885637,-0.1599680351557589,-0.6398721406230355
2023-06-30,0.034246622594134135,0.13698649037653654,-0.12956720692726398,-0.5182688277090559
2023-09-30,0.0991851655521914,0.3967406622087656,0.011948811184215747,0.04779524473686299
2023-12-31,0.1384663585261757,0.5538654341047028,0.021066138364571836,0.08426455345828734
2024-03-31,0.03802663684456861,0.15210654737827445,0.15706161341453354,0.6282464536581341
2024-06-30,0.1547237695176878,0.6188950780707512,0.14232953796318748,0.5693181518527499
2024-09-30,0.06827743818561163,0.27310975274244653,0.1222001862638149,0.4888007450552596
2024-12-31,,,0.10860395226738015,0.4344158090695206
2025-03-31,,,0.06017876224286926,0.24071504897147705
2025-06-30,,,0.06390409830725445,0.2556163932290178
